X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.038246380365493,38.93096046067209,19027148,2019-02-15T14:23:21.000Z,DAY,OTHERS,THEFT/OTHER,3169 - 3199 BLOCK OF MOUNT PLEASANT STREET NW,396684,140342,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.9309526677243,-77.0382440830257,,2019-02-15T12:35:26.000Z,2019-02-15T14:23:34.000Z,259266713,19027148-01
-77.001271385695404,38.956054792771234,19027171,2019-02-15T15:05:02.000Z,EVENING,OTHERS,THEFT/OTHER,5500 - 5599 BLOCK OF SOUTH DAKOTA AVENUE NE,399890,143127,5,5A,4,406,Cluster 19,009508 1,009508,Precinct 66,38.9560469933876,-77.0012690983366,,2019-02-15T14:40:26.000Z,2019-02-15T15:05:16.000Z,259266714,19027171-01
-77.024408596883461,38.936972708940239,19027189,2019-02-15T16:11:43.000Z,EVENING,OTHERS,THEFT/OTHER,3700  - 3799 BLOCK OF GEORGIA AVENUE NW,397884,141009,4,4C,4,407,Cluster 18,002502 2,002502,Precinct 49,38.9369649142643,-77.0244063034854,,2019-02-15T15:05:44.000Z,2019-02-15T15:25:13.000Z,259266715,19027189-01
-76.920054195032861,38.889753216950567,19027193,2019-02-15T16:32:08.000Z,EVENING,OTHERS,THEFT/OTHER,5600 5729  BLOCK OF EAST CAPITOL STREET,406936,135770,7,7E,6,608,Cluster 33,009903 1,009903,Precinct 105,38.8897454279104,-76.9200519370225,,2019-02-15T15:29:45.000Z,,259266716,19027193-01
-77.063999928265474,38.905158338230919,19027194,2019-02-15T20:08:45.000Z,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449,137479,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.905150551445,-77.0639976244854,GEORGETOWN,2019-02-15T14:30:00.000Z,2019-02-15T14:35:33.000Z,259266717,19027194-01
-77.021921940859244,38.914830756695814,19027217,2019-02-15T16:07:34.000Z,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF 7TH STREET NW,398099,138551,1,1B,3,306,Cluster 3,004400 2,004400,Precinct 137,38.9148229663895,-77.0219196495899,,2019-02-15T15:35:04.000Z,2019-02-15T15:45:40.000Z,259266718,19027217-01
-77.101877628051739,38.924679549422244,19027235,2019-02-15T16:47:22.000Z,EVENING,OTHERS,THEFT F/AUTO,5300 - 5399 BLOCK OF DANA PLACE NW,391166,139649,3,3D,2,205,Cluster 13,000902 2,000902,Precinct 8,38.9246717601184,-77.101875311284,,2019-02-15T16:21:35.000Z,2019-02-15T16:47:54.000Z,259266719,19027235-01
-76.990251814999567,38.882546436402123,19027236,2019-02-15T17:00:48.000Z,EVENING,OTHERS,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,400846,134967,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,38.8825386514268,-76.9902495355631,CAPITOL HILL,2019-02-15T16:01:17.000Z,2019-02-15T17:01:28.000Z,259266720,19027236-01
-77.097255799995068,38.918116414470553,19027242,2019-02-15T18:11:03.000Z,EVENING,OTHERS,THEFT F/AUTO,4900 - 4999 BLOCK OF V STREET NW,391566,138920,3,3D,2,205,Cluster 13,000801 4,000801,Precinct 8,38.918108626316,-77.0972534850685,,2019-02-15T14:30:51.000Z,2019-02-15T15:25:55.000Z,259266721,19027242-01
-77.06200543022689,38.905186438874651,19027245,2019-02-15T16:54:43.000Z,EVENING,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF M STREET NW,394622,137482,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9051786520086,-77.0620031270661,GEORGETOWN,2019-02-15T16:20:07.000Z,2019-02-15T16:30:01.000Z,259266722,19027245-01
-77.044181051090675,38.902533381104988,19027254,2019-02-15T17:49:03.000Z,EVENING,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF K STREET NW,396167.9,137186.59,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9025255941084,-77.0441787536416,GOLDEN TRIANGLE,2019-02-15T15:33:30.000Z,2019-02-15T15:34:05.000Z,259266723,19027254-01
-76.982617452525673,38.901282966444285,19027264,2019-02-15T20:36:02.000Z,EVENING,OTHERS,THEFT F/AUTO,812 - 899 BLOCK OF BLADENSBURG ROAD NE,401508,137047,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9012751774048,-76.9826151743245,,2019-02-15T16:37:41.000Z,2019-02-15T17:00:11.000Z,259266724,19027264-01
-77.011553290703432,38.898491096066842,19027268,2019-02-15T20:56:12.000Z,EVENING,OTHERS,THEFT/OTHER,50 - 79 BLOCK OF MASSACHUSETTS AVENUE NW,398998,136737,6,6C,1,102,Cluster 8,005900 1,005900,Precinct 1,38.8984833086684,-77.0115510036611,DOWNTOWN,2019-02-14T06:00:30.000Z,2019-02-15T14:30:48.000Z,259266725,19027268-01
-77.018931232000455,38.898688317280673,19027272,2019-02-15T17:30:33.000Z,EVENING,OTHERS,THEFT/OTHER,700 - 770 BLOCK OF 5TH STREET NW,398358,136759,2,2C,1,101,Cluster 8,005800 2,005800,Precinct 143,38.8986805301176,-77.0189289426485,DOWNTOWN,2019-02-08T07:00:59.000Z,2019-02-08T07:30:11.000Z,259266726,19027272-01
-77.085546460762103,38.932971288351425,19027273,2019-02-15T17:44:01.000Z,EVENING,OTHERS,THEFT F/AUTO,3200 3299  BLOCK OF NEW MEXICO AVENUE NW,392583,140568,3,3D,2,205,Cluster 13,000801 3,000801,Precinct 10,38.9329634967663,-77.0855441485703,,2019-02-15T15:15:23.000Z,2019-02-15T16:00:28.000Z,259266727,19027273-01
-77.08140348073151,38.951035876102964,19027274,2019-02-15T17:33:20.000Z,EVENING,OTHERS,THEFT F/AUTO,4100 - 4199 BLOCK OF CHESAPEAKE STREET NW,392944,142573,3,3E,2,202,Cluster 11,001001 2,001001,Precinct 31,38.9510280807249,-77.0814011687216,,2019-02-15T15:30:28.000Z,2019-02-15T17:15:46.000Z,259266728,19027274-01
-77.003530435224803,38.910580823795613,19027287,2019-02-15T00:00:00.000Z,MIDNIGHT,GUN,HOMICIDE,101 - 199 BLOCK OF HARRY THOMAS WAY NE,399694,138079,5,5E,5,502,Cluster 21,008702 2,008702,Precinct 75,38.9105730336603,-77.0035281499429,NOMA,2019-02-15T15:50:15.000Z,2019-02-15T15:51:05.000Z,259266729,19027287-01
-77.039452196241797,38.900773128970229,19027291,2019-02-15T19:07:02.000Z,EVENING,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 17TH STREET NW,396578,136991,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9007653421521,-77.0394499003728,GOLDEN TRIANGLE,2019-02-14T09:30:24.000Z,2019-02-15T17:00:39.000Z,259266730,19027291-01
-76.991121339897518,38.934020198045985,19027300,2019-02-15T18:22:44.000Z,EVENING,OTHERS,THEFT F/AUTO,3600 - 3699 BLOCK OF 12TH STREET NE,400770,140681,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.934012402723,-76.9911190570487,,2019-02-15T16:45:54.000Z,2019-02-15T18:07:10.000Z,259266731,19027300-01
-77.023969211736059,38.899435086198444,19027301,2019-02-15T19:05:37.000Z,EVENING,OTHERS,ROBBERY,703 - 799 BLOCK OF 9TH STREET NW,397921,136842,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,38.8994272990726,-77.0239669207698,DOWNTOWN,2019-02-15T17:15:02.000Z,2019-02-15T17:20:53.000Z,259266732,19027301-01
-76.982467904294694,38.899976731980793,19027311,2019-02-15T18:15:32.000Z,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF BENNING ROAD NE,401521,136902,6,6A,5,507,Cluster 23,007901 4,007901,Precinct 81,38.8999689431992,-76.9824656262198,,2019-02-15T16:23:17.000Z,,259266733,19027311-01
-76.984852320766024,38.854718883808047,19027323,2019-02-15T18:17:14.000Z,EVENING,OTHERS,MOTOR VEHICLE THEFT,2330 - 2399 BLOCK OF ELVANS ROAD SE,401315,131878,8,8B,7,703,Cluster 37,007407 1,007407,Precinct 118,38.8547111042487,-76.984850044705,,2019-02-10T06:00:25.000Z,2019-02-15T18:17:25.000Z,259266734,19027323-01
-77.012635683728519,38.956594612596739,19027346,2019-02-15T18:38:39.000Z,EVENING,OTHERS,THEFT/OTHER,100  - 199 BLOCK OF KENNEDY STREET NW,398905,143187,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565868135287,-77.0126333927963,,2019-02-15T17:50:14.000Z,2019-02-15T18:38:49.000Z,259266735,19027346-01
-76.974514299672862,38.929873935455532,19027355,2019-02-16T01:02:14.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF RHODE ISLAND AVENUE NE,402210,140221,5,5C,5,503,Cluster 22,009400 2,009400,Precinct 70,38.9298661403493,-76.9745120222509,,2019-02-15T17:00:31.000Z,2019-02-15T17:50:17.000Z,259266736,19027355-01
-77.012635683728519,38.956594612596739,19027366,2019-02-15T21:44:19.000Z,EVENING,OTHERS,THEFT/OTHER,100  - 199 BLOCK OF KENNEDY STREET NW,398905,143187,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565868135287,-77.0126333927963,,2019-02-15T18:46:36.000Z,2019-02-15T18:59:12.000Z,259266737,19027366-01
-77.029699931991715,38.957816646739005,19027378,2019-02-15T19:02:54.000Z,EVENING,OTHERS,THEFT/OTHER,5600  - 5699 BLOCK OF 13TH STREET NW,397426,143323,4,4C,4,403,Cluster 18,002002 2,002002,Precinct 54,38.9578088480622,-77.0296976356689,,2019-02-15T18:33:03.000Z,,259266738,19027378-01
-77.012635683728519,38.956594612596739,19027379,2019-02-15T21:58:06.000Z,EVENING,OTHERS,THEFT/OTHER,100  - 199 BLOCK OF KENNEDY STREET NW,398905,143187,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565868135287,-77.0126333927963,,2019-02-15T18:59:35.000Z,2019-02-15T19:20:54.000Z,259266739,19027379-01
-77.018944925323424,38.906840877248008,19027381,2019-02-15T19:12:47.000Z,EVENING,OTHERS,THEFT/OTHER,1221 - 1299 BLOCK OF 5TH STREET NW,398357,137664,6,6E,3,308,Cluster 7,004802 2,004802,Precinct 18,38.9068330884414,-77.0189426354694,,2019-02-15T18:09:46.000Z,2019-02-15T19:13:17.000Z,259266740,19027381-01
-77.062573213534634,38.908447159337619,19027387,2019-02-15T19:26:23.000Z,EVENING,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF O STREET NW,394573,137844,2,2E,2,206,Cluster 4,000100 3,000100,Precinct 5,38.9084393718354,-77.0625709099976,,2019-02-15T19:00:25.000Z,2019-02-15T19:20:25.000Z,259266741,19027387-01
-77.036461254250895,38.93588857437107,19027388,2019-02-16T00:18:31.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,3517 - 3648 BLOCK OF 16TH STREET NW,396839,140889,1,1D,3,302,Cluster 2,002701 4,002701,Precinct 40,38.9358807803636,-77.0364589571654,,2019-02-15T17:44:19.000Z,2019-02-15T19:49:22.000Z,259266742,19027388-01
-77.048815755463465,38.90451706809678,19027391,2019-02-15T19:41:52.000Z,EVENING,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF 22ND STREET NW,395766,137407,2,2A,2,207,Cluster 5,005500 3,005500,Precinct 4,38.9045092808732,-77.0488134564501,,2019-02-15T18:46:57.000Z,,259266743,19027391-01
-77.027046194038775,38.896740913533932,19027396,2019-02-15T19:43:12.000Z,EVENING,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF 11TH STREET NW,397654,136543,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.8967331270661,-77.0270439022789,DOWNTOWN,2019-02-15T19:14:43.000Z,2019-02-15T19:16:38.000Z,259266744,19027396-01
-77.031964924759237,38.914468107286609,19027398,2019-02-15T22:39:00.000Z,EVENING,OTHERS,THEFT/OTHER,1800 - 1823 BLOCK OF 14TH STREET NW,397228,138511,2,2B,3,301,Cluster 3,004300 2,004300,Precinct 141,38.9144603174281,-77.0319626303845,,2019-02-15T18:50:00.000Z,2019-02-15T19:52:57.000Z,259266745,19027398-01
-77.031799634895464,38.931665040726621,19027408,2019-02-15T23:44:28.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1330 - 1399 BLOCK OF MONROE STREET NW,397243,140420,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,38.9316572473961,-77.0317973395203,,2019-02-15T12:57:13.000Z,2019-02-15T19:49:52.000Z,259266746,19027408-01
-77.026235428446569,38.949016395191386,19027430,2019-02-15T20:15:58.000Z,EVENING,OTHERS,THEFT/OTHER,900  - 999 BLOCK OF DELAFIELD PLACE NW,397726,142346,4,4D,4,407,Cluster 18,002201 2,002201,Precinct 55,38.9490085981575,-77.0262331337421,,2019-02-14T01:00:22.000Z,2019-02-14T03:00:28.000Z,259266747,19027430-01
-77.063250136259754,38.943705356602784,19027436,2019-02-15T20:17:17.000Z,EVENING,OTHERS,THEFT/OTHER,4200 - 4225 BLOCK OF CONNECTICUT AVENUE NW,394517,141758,3,3F,2,203,Cluster 12,001200 4,001200,Precinct 33,38.9436975620218,-77.0632478303525,,2019-02-15T19:30:05.000Z,2019-02-15T19:50:08.000Z,259266748,19027436-01
-77.061957060515979,38.902592057987995,19027438,2019-02-15T21:19:26.000Z,EVENING,OTHERS,THEFT F/AUTO,3100 - 3199 BLOCK OF K STREET NW,394626,137194,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9025842716431,-77.0619547575289,GEORGETOWN,2019-02-15T18:00:59.000Z,2019-02-15T19:45:43.000Z,259266749,19027438-01
-77.020186740077804,38.935739377293949,19027442,2019-02-15T21:13:02.000Z,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF PRINCETON PLACE NW,398250,140872,1,1A,4,409,Cluster 2,003200 1,003200,Precinct 43,38.9357315827089,-77.0201844480702,,2019-02-15T20:11:34.000Z,2019-02-15T21:01:10.000Z,259266750,19027442-01
-77.026516149018235,38.897353603907405,19027444,2019-02-15T20:57:37.000Z,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,397700,136611,2,2C,2,209,Cluster 8,005800 1,005800,Precinct 129,38.8973458172963,-77.026513857386,DOWNTOWN,2019-02-15T20:18:30.000Z,,259266751,19027444-01
-76.997316206422454,38.900203225440336,19027466,2019-02-15T23:45:55.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF H STREET NE,400233,136927,6,6C,1,104,Cluster 25,008302 1,008302,Precinct 83,38.9001954371661,-76.9973139237093,,2019-02-15T15:00:10.000Z,2019-02-15T22:40:51.000Z,259266752,19027466-01
-77.048807364115561,38.90910232202107,19027467,2019-02-15T21:58:18.000Z,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF 22ND STREET NW,395767,137916,2,2B,2,208,Cluster 6,005500 2,005500,Precinct 14,38.9090945338728,-77.0488050648245,,2019-02-15T19:15:30.000Z,2019-02-15T19:38:11.000Z,259266753,19027467-01
-76.956162821633114,38.896312427309276,19027468,2019-02-15T22:08:10.000Z,EVENING,OTHERS,THEFT/OTHER,3400 3499  BLOCK OF BENNING ROAD NE,403803,136496,7,7D,6,603,Cluster 32,009604 2,009604,Precinct 101,38.8963046382878,-76.956160551975,,2019-02-15T20:30:46.000Z,2019-02-15T21:01:43.000Z,259266754,19027468-01
-76.984762093824642,38.845629358739586,19027477,2019-02-15T21:41:15.000Z,EVENING,GUN,ROBBERY,1401 1413  BLOCK OF ALABAMA AVENUE SE,401323,130869,8,8E,7,705,Cluster 38,007304 1,007304,Precinct 120,38.8456215810124,-76.9847598183445,,2019-02-15T20:35:05.000Z,2019-02-15T21:41:24.000Z,259266755,19027477-01
-77.037436421823116,38.925943092016311,19027484,2019-02-16T01:54:26.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1610 - 1631 BLOCK OF COLUMBIA ROAD NW,396754,139785,1,1C,3,303,Cluster 1,003800 3,003800,Precinct 35,38.9259353000493,-77.0374341250427,,2019-02-15T21:04:51.000Z,2019-02-15T22:39:21.000Z,259266756,19027484-01
-77.060208292958976,38.906835907370599,19027486,2019-02-15T22:43:37.000Z,EVENING,OTHERS,THEFT F/AUTO,3000 - 3099 BLOCK OF N STREET NW,394778,137665,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,38.9068281201049,-77.0602059902568,,2019-02-15T17:30:44.000Z,2019-02-15T20:30:11.000Z,259266757,19027486-01
-76.990798048878403,38.936713655212344,19027489,2019-02-15T22:07:49.000Z,EVENING,OTHERS,THEFT/OTHER,3800 - 3899 BLOCK OF 12TH STREET NE,400798,140980,5,5B,5,504,Cluster 20,009504 1,009504,Precinct 68,38.9367058593345,-76.9907957659657,,2019-02-15T20:50:54.000Z,,259266758,19027489-01
-77.007224906228885,38.845161690198836,19027491,2019-02-15T22:33:07.000Z,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,INTERSTATE 295 NORTHBOUND AND RAMP TO MALCOLM X AVENUE SE,399373,130817,8,8C,7,707,,010400 2,010400,Precinct 123,38.8451539134016,-77.0072226237839,,2019-02-15T20:40:40.000Z,2019-02-15T22:34:22.000Z,259266759,19027491-01
-77.019229551483306,38.936225986941913,19027499,2019-02-15T21:57:24.000Z,EVENING,OTHERS,THEFT/OTHER,3648 - 3661 BLOCK OF PARK PLACE NW,398333,140926,1,1A,4,409,Cluster 2,003200 1,003200,Precinct 43,38.9362181922231,-77.0192272597441,,2019-02-15T11:19:20.000Z,2019-02-15T11:20:46.000Z,259266760,19027499-01
-77.01893240840208,38.903120429729796,19027520,2019-02-15T23:40:57.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1000 - 1089 BLOCK OF 5TH STREET NW,398358,137251,6,6E,1,101,Cluster 8,004701 2,004701,Precinct 1,38.903112641673,-77.0189301187792,MOUNT VERNON TRIANGLE CID,2019-02-15T20:30:14.000Z,2019-02-15T21:00:24.000Z,259266761,19027520-01
-76.99089468800193,38.90251804958806,19027524,2019-02-15T23:20:10.000Z,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,1100 - 1199 BLOCK OF K STREET NE,400790,137184,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.9025102606077,-76.9908924071475,,2019-02-15T21:12:27.000Z,2019-02-15T21:17:34.000Z,259266762,19027524-01
-77.031360485363408,38.92965630624839,19027531,2019-02-15T22:58:43.000Z,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF KENYON STREET NW,397281,140197,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9296485133062,-77.031358190248,,2019-02-15T20:00:27.000Z,2019-02-15T22:58:49.000Z,259266763,19027531-01
-77.012809158986258,38.830522470976561,19027540,2019-02-16T00:26:26.000Z,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,100 - 199 BLOCK OF BRANDYWINE PLACE SW,398888,129192,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.8305146973437,-77.0128068756933,,2019-02-15T22:13:34.000Z,,259266764,19027540-01
-76.941982217903615,38.884171960652367,19027546,2019-02-16T01:23:57.000Z,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF CHAPLIN STREET SE,405034,135149,7,7F,6,603,Cluster 33,007703 1,007703,Precinct 103,38.8841641735534,-76.9419799534018,,2019-02-15T22:07:46.000Z,2019-02-15T22:17:19.000Z,259266765,19027546-01
-76.940896178595978,38.901260301296752,19027548,2019-02-15T23:42:27.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405127,137046,7,7D,6,602,Cluster 30,007803 1,007803,Precinct 99,38.9012525107093,-76.9408939133922,,2019-02-15T23:18:24.000Z,2019-02-15T23:42:36.000Z,259266766,19027548-01
-76.954815342189349,38.894339081113984,19027556,2019-02-16T01:28:14.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,300 - 343 BLOCK OF 36TH STREET NE,403920,136277,7,7D,6,603,Cluster 32,009604 2,009604,Precinct 101,38.8943312924406,-76.9548130730711,,2019-02-15T21:51:46.000Z,2019-02-15T23:40:35.000Z,259266767,19027556-01
-76.984254334555729,38.901967833692446,19027572,2019-02-16T00:39:31.000Z,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF HOLBROOK STREET NE,401366,137123,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.9019600445758,-76.984252055803,,2019-02-15T23:27:07.000Z,,259266768,19027572-01
-77.020388160915388,38.914092350783392,19027590,2019-02-16T04:28:11.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 627 BLOCK OF S STREET NW,398232,138469,6,6E,3,308,Cluster 7,004801 1,004801,Precinct 21,38.9140845605687,-77.0203858701689,,2019-02-15T22:30:21.000Z,2019-02-16T00:06:23.000Z,259266769,19027590-01
-76.997316455312557,38.893582076956406,19027608,2019-02-16T01:43:33.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF C STREET NE,400233,136192,6,6C,1,108,Cluster 25,008302 1,008302,Precinct 85,38.8935742900177,-76.9973141730032,,2019-02-16T00:39:35.000Z,2019-02-16T01:02:33.000Z,259266770,19027608-01
-76.999471930193764,38.907644155386258,19027632,2019-02-16T02:10:20.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF MORSE STREET NE,400046,137753,5,5D,5,501,Cluster 23,008803 1,008803,Precinct 76,38.9076363656918,-76.9994696463551,,2019-02-16T01:05:12.000Z,2019-02-16T01:40:20.000Z,259266771,19027632-01
-77.003518769689464,38.907833278822842,19027633,2019-02-16T03:22:03.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 2ND STREET NE,399695,137774,6,6C,5,501,Cluster 25,010600 2,010600,Precinct 83,38.9078254892411,-77.0035164845789,NOMA,2019-02-16T01:04:56.000Z,2019-02-16T01:43:47.000Z,259266772,19027633-01
-76.998399703437542,38.907184719878018,19027641,2019-02-16T04:05:10.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,500 - 599 BLOCK OF MORSE STREET NE,400139,137702,5,5D,5,501,Cluster 23,008803 1,008803,Precinct 76,38.9071769302362,-76.9983974199609,,2019-02-15T23:30:53.000Z,2019-02-16T01:21:51.000Z,259266773,19027641-01
-77.020914684273009,38.900868002319115,19027647,2019-02-16T02:17:54.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF I STREET NW,398186,137001,2,2C,1,101,Cluster 8,005800 2,005800,Precinct 129,38.9008602147904,-77.0209123941704,DOWNTOWN,2019-02-15T23:15:49.000Z,2019-02-16T01:58:48.000Z,259266774,19027647-01
-77.044240873588095,38.907906030211464,19027655,2019-02-16T03:16:50.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF SUNDERLAND PLACE NW,396163,137783,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 14,38.9078982421339,-77.044238575792,,2019-02-16T02:11:34.000Z,,259266775,19027655-01
-77.000544524147386,38.95421711192796,19027657,2019-02-16T03:03:44.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,5200 - 5299 BLOCK OF 4TH STREET NE,399953,142923,5,5A,4,406,Cluster 19,009508 1,009508,Precinct 66,38.9542093128873,-77.0005422371275,,2019-02-16T01:35:55.000Z,,259266776,19027657-01
-76.986038856613106,38.914219412781328,19027661,2019-02-16T03:45:43.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF OKIE STREET NE,401211,138483,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9142116212605,-76.986036576557,,2019-02-15T22:30:48.000Z,2019-02-16T01:42:45.000Z,259266777,19027661-01
-76.986038856613106,38.914219412781328,19027663,2019-02-16T02:56:46.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF OKIE STREET NE,401211,138483,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9142116212605,-76.986036576557,,2019-02-15T23:00:36.000Z,2019-02-16T02:56:55.000Z,259266778,19027663-01
-76.986038856613106,38.914219412781328,19027675,2019-02-16T03:19:42.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF OKIE STREET NE,401211,138483,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9142116212605,-76.986036576557,,2019-02-16T03:12:06.000Z,2019-02-16T03:20:58.000Z,259266779,19027675-01
-76.948601756127715,38.894868006362763,19027677,2019-02-16T03:41:23.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,3900 - 3919 BLOCK OF BENNING ROAD NE,404459,136336,7,7F,6,602,Cluster 30,009603 2,009603,Precinct 102,38.8948602173515,-76.9485994889128,,2019-02-16T02:59:28.000Z,2019-02-16T03:41:30.000Z,259266780,19027677-01
-77.025070055322004,38.915577815484589,19027681,2019-02-16T04:04:10.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF T STREET NW,397826,138634,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,38.9155700251451,-77.0250677630266,,2019-02-16T00:00:33.000Z,2019-02-16T03:15:16.000Z,259266781,19027681-01
-76.976122397222213,38.914920457603387,19027682,2019-02-16T03:30:57.000Z,MIDNIGHT,OTHERS,THEFT F/AUTO,1931 - 1999 BLOCK OF MONTANA AVENUE NE,402071,138561,5,5C,5,506,Cluster 23,008804 2,008804,Precinct 76,38.9149126655717,-76.9761201202122,,2019-01-15T23:45:41.000Z,2019-02-16T03:31:09.000Z,259266782,19027682-01
-77.027042077055711,38.916289034148832,19027683,2019-02-17T08:04:35.000Z,DAY,OTHERS,THEFT F/AUTO,1900 - 1999 BLOCK OF 11TH STREET NW,397655,138713,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 22,38.9162812437395,-77.0270397841027,,2019-02-16T03:08:09.000Z,2019-02-16T06:13:11.000Z,259266783,19027683-01
-76.997101265073724,38.932790865607572,19027685,2019-02-16T03:57:16.000Z,MIDNIGHT,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF MICHIGAN AVENUE NE,400251.53,140544.5,5,5A,5,502,Cluster 20,009501 3,009501,Precinct 68,38.9327830707554,-76.9970989804373,,2019-02-16T03:12:15.000Z,2019-02-16T03:22:07.000Z,259266784,19027685-01
